Title,Note,URL,Tags,Comment
Sedona,,https://www.google.com/maps/place/Sedona/data=!4m2!3m1!1s0x872da132f942b00d:0x5548c523fa6c8efd,,
5 S Lemuria,,https://www.google.com/maps/place/5+S+Lemuria/data=!4m2!3m1!1s0x871775c6d191c545:0x1111b8690219643e,,
Taos,,https://www.google.com/maps/place/Taos/data=!4m2!3m1!1s0x871764da7f11fcb1:0x90ea918361a9b782,,
Devils Tower,,https://www.google.com/maps/place/Devils+Tower/data=!4m2!3m1!1s0x533306665439f6d1:0x4d1af79c027015f6,,
Dropped Pin,,"https://www.google.com/maps/search/39.058889,-107.103889",,
"41°57'01.6""N 111°19'36.6""W",,"https://www.google.com/maps/search/41.9504577,-111.32684",,
"40°59'07.2""N 109°34'14.8""W",,"https://www.google.com/maps/search/40.9853469,-109.5707797",,
"40°29'03.0""N 108°56'06.9""W",,"https://www.google.com/maps/search/40.4841799,-108.9352406",,
Manitou Experimental Forest,,https://www.google.com/maps/place/Manitou+Experimental+Forest/data=!4m2!3m1!1s0x876b5679848287f3:0x2a715912b684cba1,,
Valencia,,https://www.google.com/maps/place/Valencia/data=!4m2!3m1!1s0x0:0xb4a351011f7f1d39,,
Barcelona,,https://www.google.com/maps/place/Barcelona/data=!4m2!3m1!1s0x0:0x44b0fb3d4f47660a,,
Gates of the Arctic National Park and Preserve,,https://www.google.com/maps/place/Gates+of+the+Arctic+National+Park+and+Preserve/data=!4m2!3m1!1s0x51282f3ea3d4c56d:0x9d4aae3c445c4862,,
Wrangell-St. Elias National Park & Preserve,,https://www.google.com/maps/place/Wrangell-St.+Elias+National+Park+%26+Preserve/data=!4m2!3m1!1s0x56b3ac932a30f52b:0x1588e245d205c86a,,
Katmai National Park and Preserve,,https://www.google.com/maps/place/Katmai+National+Park+and+Preserve/data=!4m2!3m1!1s0x56e9c2ee2bb45495:0x4c4d07be0eeae9f2,,
Dry Tortugas National Park,,https://www.google.com/maps/place/Dry+Tortugas+National+Park/data=!4m2!3m1!1s0x88ce55d10406f657:0x5bb10efd57331da1,,
Everglades National Park,,https://www.google.com/maps/place/Everglades+National+Park/data=!4m2!3m1!1s0x88d0a8307a6c05db:0xfe03e56762f3197,,
Isle Royale National Park,,https://www.google.com/maps/place/Isle+Royale+National+Park/data=!4m2!3m1!1s0x4d59831c6c0396a1:0xc272596221a03b5f,,
Theodore Roosevelt National Park,,https://www.google.com/maps/place/Theodore+Roosevelt+National+Park/data=!4m2!3m1!1s0x52d8bd1555555555:0x97792481991f0d3d,,
Petrified Forest National Park,,https://www.google.com/maps/place/Petrified+Forest+National+Park/data=!4m2!3m1!1s0x872f9d467285101b:0xaecfe94549b435bf,,
Haleakalā National Park,,https://www.google.com/maps/place/Haleakal%C4%81+National+Park/data=!4m2!3m1!1s0x7954b73425a04bd1:0x9c23fd88e8f5f4ca,,
Haleakalā National Park,,https://www.google.com/maps/place/Haleakal%C4%81+National+Park/data=!4m2!3m1!1s0x7954aef969d05897:0xdf7d2dd9320ed664,,
Hawaiʻi Volcanoes National Park,,https://www.google.com/maps/place/Hawai%CA%BBi+Volcanoes+National+Park/data=!4m2!3m1!1s0x795161b6c0b9c9b1:0x3e5b7b263c84ae26,,
Sequoia & Kings Canyon National Parks,,https://www.google.com/maps/place/Sequoia+%26+Kings+Canyon+National+Parks/data=!4m2!3m1!1s0x80955c1b53344a73:0x88ff7983f0443a71,,
Kings Canyon National Park,,https://www.google.com/maps/place/Kings+Canyon+National+Park/data=!4m2!3m1!1s0x80bfd5ee5ff1a77b:0x826483b770430f4c,,
Kobuk Valley National Park,,https://www.google.com/maps/place/Kobuk+Valley+National+Park/data=!4m2!3m1!1s0x50d22ced9fb4ed13:0xf8db15a053627493,,
Kenai Fjords National Park,,https://www.google.com/maps/place/Kenai+Fjords+National+Park/data=!4m2!3m1!1s0x56c79c630608aa09:0x12143ced272edc64,,
Katmailand National Park,,https://www.google.com/maps/place/Katmailand+National+Park/data=!4m2!3m1!1s0x56c8bd4b809b5723:0x9990c312d310ebf1,,
Denali National Park and Preserve,,https://www.google.com/maps/place/Denali+National+Park+and+Preserve/data=!4m2!3m1!1s0x56cdf3ff88d01605:0xc6b53b15131936a5,,
Glacier Bay National Park and Preserve,,https://www.google.com/maps/place/Glacier+Bay+National+Park+and+Preserve/data=!4m2!3m1!1s0x56aa0d09d34208a7:0xe293a4e7f3b63d60,,
Big Bend National Park,,https://www.google.com/maps/place/Big+Bend+National+Park/data=!4m2!3m1!1s0x86f217704be5ef2b:0x64467dbc2783850f,,
Acadia National Park,,https://www.google.com/maps/place/Acadia+National+Park/data=!4m2!3m1!1s0x4caea3b20ea22925:0x62df220efc555584,,
Biscayne National Park,,https://www.google.com/maps/place/Biscayne+National+Park/data=!4m2!3m1!1s0x88d9dbb8bfa4852b:0x1221112239d3b2bf,,
Congaree National Park,,https://www.google.com/maps/place/Congaree+National+Park/data=!4m2!3m1!1s0x88ff351489bc0607:0x21e8761583db239a,,
Saguaro National Park,,https://www.google.com/maps/place/Saguaro+National+Park/data=!4m2!3m1!1s0x86d66fba16567663:0x91c796bfe5ae8e2a,,
Sequoia National Park,,https://www.google.com/maps/place/Sequoia+National+Park/data=!4m2!3m1!1s0x80bffb7d2d196579:0x440adff99f1ef464,,
Theodore Roosevelt National Park,,https://www.google.com/maps/place/Theodore+Roosevelt+National+Park/data=!4m2!3m1!1s0x5325e7fef776fe93:0x95612e77b99cc4ab,,
Great Basin National Park,,https://www.google.com/maps/place/Great+Basin+National+Park/data=!4m2!3m1!1s0x80b15c25d7cc0d03:0x3cd4750fafbebd31,,
North Cascades National Park,,https://www.google.com/maps/place/North+Cascades+National+Park/data=!4m2!3m1!1s0x548512b8506cf411:0x52084fb0ae6433ed,,
Grand Canyon National Park,,https://www.google.com/maps/place/Grand+Canyon+National+Park/data=!4m2!3m1!1s0x873312ae759b4d15:0x1f38a9bec9912029,,
